Date,Conference,Game_Notes,Home_Team,Home_Team_Link,Home_Score,Away_Team,Away_Team_Link,Away_Score,OT,Box_Link,Metrics_Link,Day
2022-02-19,ECAC,,Clarkson,/reports/team/Clarkson/14,2,Cornell,/reports/team/Cornell/18,6,,/box/final/20220219/clk/cor/,/box/metrics.php?gd=91832,Saturday
2022-02-19,Hockey East,,New Hampshire,/reports/team/New-Hampshire/38,5,Maine,/reports/team/Maine/25,2,,/box/final/20220219/unh/mne/,/box/metrics.php?gd=91284,Saturday
2022-02-19,Hockey East,,Mass.-Lowell,/reports/team/Mass-Lowell/26,2,Providence,/reports/team/Providence/46,3,,/box/final/20220219/uml/prv/,/box/metrics.php?gd=91285,Saturday
2022-02-19,Hockey East,,Vermont,/reports/team/Vermont/55,2,Merrimack,/reports/team/Merrimack/29,3,ot,/box/final/20220219/ver/mer/,/box/metrics.php?gd=91286,Saturday
2022-02-19,Hockey East,,Northeastern,/reports/team/Northeastern/41,4,Boston College,/reports/team/Boston-College/9,1,,/box/final/20220219/noe/bc_/,/box/metrics.php?gd=91282,Saturday
2022-02-19,Hockey East,,Connecticut,/reports/team/Connecticut/17,4,Massachusetts,/reports/team/Massachusetts/27,2,,/box/final/20220219/con/uma/,/box/metrics.php?gd=91283,Saturday
2022-02-19,NCHC,,Denver,/reports/team/Denver/20,4,Western Michigan,/reports/team/Western-Michigan/57,6,,/box/final/20220219/den/wmu/,/box/metrics.php?gd=91480,Saturday
2022-02-19,NCHC,,Miami,/reports/team/Miami/30,2,Colorado College,/reports/team/Colorado-College/16,3,ot,/box/final/20220219/mia/cc_/,/box/metrics.php?gd=91333,Saturday
2022-02-19,NCHC,,St. Cloud State,/reports/team/St-Cloud-State/52,1,Omaha,/reports/team/Omaha/37,5,,/box/final/20220219/stc/uno/,/box/metrics.php?gd=91440,Saturday
2022-02-19,NCHC,,North Dakota,/reports/team/North-Dakota/40,3,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,2,,/box/final/20220219/ndk/mnd/,/box/metrics.php?gd=91395,Saturday
2022-02-22,ECAC,,Yale,/reports/team/Yale/59,0,Quinnipiac,/reports/team/Quinnipiac/47,4,,/box/final/20220222/yal/qui/,/box/metrics.php?gd=91762,Tuesday
2022-02-22,NCHC,,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,1,St. Cloud State,/reports/team/St-Cloud-State/52,1,ot,/box/final/20220222/mnd/stc/,/box/metrics.php?gd=91455,Tuesday
2022-02-25,Atlantic Hockey,,Niagara,/reports/team/Niagara/39,1,American Int'l,/reports/team/American-Intl/5,1,ot,/box/final/20220225/nia/aic/,/box/metrics.php?gd=91652,Friday
2022-02-25,Atlantic Hockey,,Army,/reports/team/Army/6,2,Sacred Heart,/reports/team/Sacred-Heart/51,5,,/box/final/20220225/arm/sac/,/box/metrics.php?gd=91650,Friday
2022-02-25,Atlantic Hockey,,Mercyhurst,/reports/team/Mercyhurst/28,3,Canisius,/reports/team/Canisius/13,0,,/box/final/20220225/mrc/cns/,/box/metrics.php?gd=91653,Friday
2022-02-25,Atlantic Hockey,,Holy Cross,/reports/team/Holy-Cross/23,3,Bentley,/reports/team/Bentley/8,2,ot,/box/final/20220225/hcr/ben/,/box/metrics.php?gd=91649,Friday
2022-02-25,Atlantic Hockey,,RIT,/reports/team/RIT/49,3,Air Force,/reports/team/Air-Force/1,2,ot,/box/final/20220225/rit/afa/,/box/metrics.php?gd=91651,Friday
2022-02-25,CCHA,,Ferris State,/reports/team/Ferris-State/21,1,Northern Michigan,/reports/team/Northern-Michigan/42,7,,/box/final/20220225/fsu/nmu/,/box/metrics.php?gd=91967,Friday
2022-02-25,CCHA,,Bowling Green,/reports/team/Bowling-Green/11,1,Lake Superior,/reports/team/Lake-Superior/24,5,,/box/final/20220225/bgs/lss/,/box/metrics.php?gd=91968,Friday
2022-02-25,CCHA,,Minnesota State,/reports/team/Minnesota-State/35,2,Michigan Tech,/reports/team/Michigan-Tech/33,1,ot,/box/final/20220225/mns/mtu/,/box/metrics.php?gd=91969,Friday
2022-02-25,CCHA,,St. Thomas,/reports/team/St-Thomas/63,3,Bemidji State,/reports/team/Bemidji-State/7,5,,/box/final/20220225/stt/bmj/,/box/metrics.php?gd=91970,Friday
2022-02-25,ECAC,,Yale,/reports/team/Yale/59,3,Clarkson,/reports/team/Clarkson/14,2,ot,/box/final/20220225/yal/clk/,/box/metrics.php?gd=91836,Friday
2022-02-25,ECAC,,Colgate,/reports/team/Colgate/15,4,Princeton,/reports/team/Princeton/45,3,,/box/final/20220225/clg/prn/,/box/metrics.php?gd=91837,Friday
2022-02-25,ECAC,,Cornell,/reports/team/Cornell/18,1,Quinnipiac,/reports/team/Quinnipiac/47,0,,/box/final/20220225/cor/qui/,/box/metrics.php?gd=91838,Friday
2022-02-25,ECAC,,Dartmouth,/reports/team/Dartmouth/19,3,Rensselaer,/reports/team/Rensselaer/48,6,,/box/final/20220225/dar/ren/,/box/metrics.php?gd=91839,Friday
2022-02-25,ECAC,,Brown,/reports/team/Brown/12,1,St. Lawrence,/reports/team/St-Lawrence/53,1,ot,/box/final/20220225/brn/stl/,/box/metrics.php?gd=91840,Friday
2022-02-25,ECAC,,Harvard,/reports/team/Harvard/22,3,Union,/reports/team/Union/54,5,,/box/final/20220225/har/uni/,/box/metrics.php?gd=91841,Friday
2022-02-25,Hockey East,,Connecticut,/reports/team/Connecticut/17,1,Northeastern,/reports/team/Northeastern/41,3,,/box/final/20220225/con/noe/,/box/metrics.php?gd=91288,Friday
2022-02-25,Hockey East,,Maine,/reports/team/Maine/25,2,Providence,/reports/team/Providence/46,4,,/box/final/20220225/mne/prv/,/box/metrics.php?gd=91289,Friday
2022-02-25,Hockey East,,Massachusetts,/reports/team/Massachusetts/27,5,Vermont,/reports/team/Vermont/55,1,,/box/final/20220225/uma/ver/,/box/metrics.php?gd=91290,Friday
2022-02-25,Big Ten,,Penn State,/reports/team/Penn-State/60,5,Michigan State,/reports/team/Michigan-State/32,3,,/box/final/20220225/psu/msu/,/box/metrics.php?gd=92081,Friday
2022-02-25,Big Ten,,Michigan,/reports/team/Michigan/31,1,Notre Dame,/reports/team/Notre-Dame/43,4,,/box/final/20220225/mic/ndm/,/box/metrics.php?gd=92083,Friday
2022-02-25,Big Ten,,Wisconsin,/reports/team/Wisconsin/58,0,Minnesota,/reports/team/Minnesota/34,5,,/box/final/20220225/wis/min/,/box/metrics.php?gd=92082,Friday
2022-02-25,NCHC,,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,3,Miami,/reports/team/Miami/30,1,,/box/final/20220225/mnd/mia/,/box/metrics.php?gd=91370,Friday
2022-02-25,NCHC,,Denver,/reports/team/Denver/20,1,Omaha,/reports/team/Omaha/37,5,,/box/final/20220225/den/uno/,/box/metrics.php?gd=91435,Friday
2022-02-25,NCHC,,Western Michigan,/reports/team/Western-Michigan/57,1,North Dakota,/reports/team/North-Dakota/40,2,,/box/final/20220225/wmu/ndk/,/box/metrics.php?gd=91421,Friday
2022-02-25,NCHC,,Colorado College,/reports/team/Colorado-College/16,1,St. Cloud State,/reports/team/St-Cloud-State/52,4,,/box/final/20220225/cc_/stc/,/box/metrics.php?gd=91460,Friday
2022-02-25,Non-Conference,,Long Island,/reports/team/Long-Island/62,1,Mass.-Lowell,/reports/team/Mass-Lowell/26,5,,/box/final/20220225/liu/uml/,/box/metrics.php?gd=91092,Friday
2022-02-25,Non-Conference,,Arizona State,/reports/team/Arizona-State/61,2,Alaska,/reports/team/Alaska/4,3,ot,/box/final/20220225/asu/akf/,/box/metrics.php?gd=91979,Friday
2022-02-26,Atlantic Hockey,,Niagara,/reports/team/Niagara/39,3,American Int'l,/reports/team/American-Intl/5,4,ot,/box/final/20220226/nia/aic/,/box/metrics.php?gd=91658,Saturday
2022-02-26,Atlantic Hockey,,Sacred Heart,/reports/team/Sacred-Heart/51,6,Army,/reports/team/Army/6,6,ot,/box/final/20220226/sac/arm/,/box/metrics.php?gd=91655,Saturday
2022-02-26,Atlantic Hockey,,Bentley,/reports/team/Bentley/8,1,Holy Cross,/reports/team/Holy-Cross/23,2,,/box/final/20220226/ben/hcr/,/box/metrics.php?gd=91656,Saturday
2022-02-26,Atlantic Hockey,,Canisius,/reports/team/Canisius/13,1,Mercyhurst,/reports/team/Mercyhurst/28,3,,/box/final/20220226/cns/mrc/,/box/metrics.php?gd=91654,Saturday
2022-02-26,Atlantic Hockey,,RIT,/reports/team/RIT/49,0,Air Force,/reports/team/Air-Force/1,1,ot,/box/final/20220226/rit/afa/,/box/metrics.php?gd=91657,Saturday
2022-02-26,Big Ten,,Penn State,/reports/team/Penn-State/60,1,Michigan State,/reports/team/Michigan-State/32,2,,/box/final/20220226/psu/msu/,/box/metrics.php?gd=92084,Saturday
2022-02-26,Big Ten,,Michigan,/reports/team/Michigan/31,1,Notre Dame,/reports/team/Notre-Dame/43,2,,/box/final/20220226/mic/ndm/,/box/metrics.php?gd=92086,Saturday
2022-02-26,Big Ten,,Wisconsin,/reports/team/Wisconsin/58,0,Minnesota,/reports/team/Minnesota/34,8,,/box/final/20220226/wis/min/,/box/metrics.php?gd=92085,Saturday
2022-02-26,Hockey East,,Northeastern,/reports/team/Northeastern/41,5,Connecticut,/reports/team/Connecticut/17,2,,/box/final/20220226/noe/con/,/box/metrics.php?gd=91292,Saturday
2022-02-26,Hockey East,,Maine,/reports/team/Maine/25,2,Providence,/reports/team/Providence/46,3,ot,/box/final/20220226/mne/prv/,/box/metrics.php?gd=91293,Saturday
2022-02-26,Hockey East,,Boston College,/reports/team/Boston-College/9,3,Boston University,/reports/team/Boston-University/10,6,,/box/final/20220226/bc_/bu_/,/box/metrics.php?gd=91291,Saturday
2022-02-26,Hockey East,,Merrimack,/reports/team/Merrimack/29,4,New Hampshire,/reports/team/New-Hampshire/38,3,,/box/final/20220226/mer/unh/,/box/metrics.php?gd=91294,Saturday
2022-02-26,Hockey East,,Massachusetts,/reports/team/Massachusetts/27,8,Vermont,/reports/team/Vermont/55,2,,/box/final/20220226/uma/ver/,/box/metrics.php?gd=91295,Saturday
2022-02-26,NCHC,,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,0,Miami,/reports/team/Miami/30,4,,/box/final/20220226/mnd/mia/,/box/metrics.php?gd=91371,Saturday
2022-02-26,NCHC,,Colorado College,/reports/team/Colorado-College/16,2,St. Cloud State,/reports/team/St-Cloud-State/52,6,,/box/final/20220226/cc_/stc/,/box/metrics.php?gd=91461,Saturday
2022-02-26,NCHC,,Western Michigan,/reports/team/Western-Michigan/57,2,North Dakota,/reports/team/North-Dakota/40,5,,/box/final/20220226/wmu/ndk/,/box/metrics.php?gd=91422,Saturday
2022-02-26,NCHC,,Denver,/reports/team/Denver/20,5,Omaha,/reports/team/Omaha/37,2,,/box/final/20220226/den/uno/,/box/metrics.php?gd=91436,Saturday
2022-02-26,CCHA,,Bowling Green,/reports/team/Bowling-Green/11,1,Lake Superior,/reports/team/Lake-Superior/24,3,,/box/final/20220226/bgs/lss/,/box/metrics.php?gd=91971,Saturday
2022-02-26,CCHA,,Minnesota State,/reports/team/Minnesota-State/35,2,Michigan Tech,/reports/team/Michigan-Tech/33,1,,/box/final/20220226/mns/mtu/,/box/metrics.php?gd=91972,Saturday
2022-02-26,CCHA,,Ferris State,/reports/team/Ferris-State/21,4,Northern Michigan,/reports/team/Northern-Michigan/42,2,,/box/final/20220226/fsu/nmu/,/box/metrics.php?gd=91973,Saturday
2022-02-26,CCHA,,St. Thomas,/reports/team/St-Thomas/63,3,Bemidji State,/reports/team/Bemidji-State/7,4,ot,/box/final/20220226/stt/bmj/,/box/metrics.php?gd=91974,Saturday
2022-02-26,ECAC,,Cornell,/reports/team/Cornell/18,4,Princeton,/reports/team/Princeton/45,0,,/box/final/20220226/cor/prn/,/box/metrics.php?gd=91843,Saturday
2022-02-26,ECAC,,Colgate,/reports/team/Colgate/15,0,Quinnipiac,/reports/team/Quinnipiac/47,4,,/box/final/20220226/clg/qui/,/box/metrics.php?gd=91844,Saturday
2022-02-26,ECAC,,Harvard,/reports/team/Harvard/22,5,Rensselaer,/reports/team/Rensselaer/48,1,,/box/final/20220226/har/ren/,/box/metrics.php?gd=91845,Saturday
2022-02-26,ECAC,,Yale,/reports/team/Yale/59,1,St. Lawrence,/reports/team/St-Lawrence/53,3,,/box/final/20220226/yal/stl/,/box/metrics.php?gd=91846,Saturday
2022-02-26,ECAC,,Dartmouth,/reports/team/Dartmouth/19,2,Union,/reports/team/Union/54,3,ot,/box/final/20220226/dar/uni/,/box/metrics.php?gd=91847,Saturday
2022-02-26,ECAC,,Brown,/reports/team/Brown/12,0,Clarkson,/reports/team/Clarkson/14,4,,/box/final/20220226/brn/clk/,/box/metrics.php?gd=91842,Saturday
2022-02-26,Non-Conference,,Arizona State,/reports/team/Arizona-State/61,1,Alaska,/reports/team/Alaska/4,1,ot,/box/final/20220226/asu/akf/,/box/metrics.php?gd=91980,Saturday
2022-02-27,ECAC,,Harvard,/reports/team/Harvard/22,3,Princeton,/reports/team/Princeton/45,0,,/box/final/20220227/har/prn/,/box/metrics.php?gd=91771,Sunday
2022-02-27,Hockey East,,Boston University,/reports/team/Boston-University/10,1,Boston College,/reports/team/Boston-College/9,3,,/box/final/20220227/bu_/bc_/,/box/metrics.php?gd=91287,Sunday
2022-03-01,Hockey East,,Northeastern,/reports/team/Northeastern/41,0,Vermont,/reports/team/Vermont/55,1,,/box/final/20220301/noe/ver/,/box/metrics.php?gd=91232,Tuesday
2022-03-04,CCHA Tournament,CCHA Quarterfinal,Northern Michigan,/reports/team/Northern-Michigan/42,5,Lake Superior,/reports/team/Lake-Superior/24,1,,/box/final/20220304/nmu/lss/,/box/metrics.php?gd=92209,Friday
2022-03-04,CCHA Tournament,CCHA Quarterfinal,Ferris State,/reports/team/Ferris-State/21,2,Michigan Tech,/reports/team/Michigan-Tech/33,3,ot,/box/final/20220304/fsu/mtu/,/box/metrics.php?gd=92205,Friday
2022-03-04,CCHA Tournament,CCHA Quarterfinal,Bowling Green,/reports/team/Bowling-Green/11,2,Bemidji State,/reports/team/Bemidji-State/7,1,,/box/final/20220304/bgs/bmj/,/box/metrics.php?gd=92207,Friday
2022-03-04,CCHA Tournament,CCHA Quarterfinal,St. Thomas,/reports/team/St-Thomas/63,2,Minnesota State,/reports/team/Minnesota-State/35,3,,/box/final/20220304/stt/mns/,/box/metrics.php?gd=92203,Friday
2022-03-04,Hockey East,,Massachusetts,/reports/team/Massachusetts/27,1,Boston College,/reports/team/Boston-College/9,2,,/box/final/20220304/uma/bc_/,/box/metrics.php?gd=91296,Friday
2022-03-04,Hockey East,,Mass.-Lowell,/reports/team/Mass-Lowell/26,6,New Hampshire,/reports/team/New-Hampshire/38,3,,/box/final/20220304/uml/unh/,/box/metrics.php?gd=91299,Friday
2022-03-04,Hockey East,,Merrimack,/reports/team/Merrimack/29,1,Northeastern,/reports/team/Northeastern/41,6,,/box/final/20220304/mer/noe/,/box/metrics.php?gd=91300,Friday
2022-03-04,Hockey East,,Vermont,/reports/team/Vermont/55,5,Connecticut,/reports/team/Connecticut/17,3,,/box/final/20220304/ver/con/,/box/metrics.php?gd=91298,Friday
2022-03-04,Hockey East,,Boston University,/reports/team/Boston-University/10,5,Maine,/reports/team/Maine/25,1,,/box/final/20220304/bu_/mne/,/box/metrics.php?gd=91297,Friday
2022-03-04,Big Ten Tournament,Big Ten Quarterfinal,Penn State,/reports/team/Penn-State/60,3,Ohio State,/reports/team/Ohio-State/44,4,,/box/final/20220304/psu/osu/,/box/metrics.php?gd=92219,Friday
2022-03-04,Big Ten Tournament,Big Ten Quarterfinal,Wisconsin,/reports/team/Wisconsin/58,3,Notre Dame,/reports/team/Notre-Dame/43,1,,/box/final/20220304/wis/ndm/,/box/metrics.php?gd=92217,Friday
2022-03-04,Big Ten Tournament,Big Ten Quarterfinal,Michigan State,/reports/team/Michigan-State/32,1,Michigan,/reports/team/Michigan/31,4,,/box/final/20220304/msu/mic/,/box/metrics.php?gd=92215,Friday
2022-03-04,ECAC Tournament,ECAC First Round,Yale,/reports/team/Yale/59,2,Colgate,/reports/team/Colgate/15,3,ot,/box/final/20220304/yal/clg/,/box/metrics.php?gd=92221,Friday
2022-03-04,ECAC Tournament,ECAC First Round,Brown,/reports/team/Brown/12,1,St. Lawrence,/reports/team/St-Lawrence/53,4,,/box/final/20220304/brn/stl/,/box/metrics.php?gd=92227,Friday
2022-03-04,ECAC Tournament,ECAC First Round,Princeton,/reports/team/Princeton/45,2,Union,/reports/team/Union/54,3,,/box/final/20220304/prn/uni/,/box/metrics.php?gd=92225,Friday
2022-03-04,ECAC Tournament,ECAC First Round,Dartmouth,/reports/team/Dartmouth/19,3,Rensselaer,/reports/team/Rensselaer/48,2,,/box/final/20220304/dar/ren/,/box/metrics.php?gd=92223,Friday
2022-03-04,AHA Tournament,Atlantic Hockey First Round,Holy Cross,/reports/team/Holy-Cross/23,1,Mercyhurst,/reports/team/Mercyhurst/28,2,ot,/box/final/20220304/hcr/mrc/,/box/metrics.php?gd=92211,Friday
2022-03-04,AHA Tournament,Atlantic Hockey First Round,Bentley,/reports/team/Bentley/8,3,Niagara,/reports/team/Niagara/39,2,ot,/box/final/20220304/ben/nia/,/box/metrics.php?gd=92213,Friday
2022-03-04,Exhibition,,US Under-18,,5,Providence,/reports/team/Providence/46,4,,/box/final/20220304/u18/prv/,,Friday
2022-03-04,NCHC,,Miami,/reports/team/Miami/30,3,Western Michigan,/reports/team/Western-Michigan/57,5,,/box/final/20220304/mia/wmu/,/box/metrics.php?gd=91481,Friday
2022-03-04,NCHC,,North Dakota,/reports/team/North-Dakota/40,5,Omaha,/reports/team/Omaha/37,4,ot,/box/final/20220304/ndk/uno/,/box/metrics.php?gd=91441,Friday
2022-03-04,NCHC,,St. Cloud State,/reports/team/St-Cloud-State/52,2,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,3,ot,/box/final/20220304/stc/mnd/,/box/metrics.php?gd=91396,Friday
2022-03-04,NCHC,,Denver,/reports/team/Denver/20,5,Colorado College,/reports/team/Colorado-College/16,0,,/box/final/20220304/den/cc_/,/box/metrics.php?gd=91334,Friday
2022-03-04,Non-Conference,,Long Island,/reports/team/Long-Island/62,3,Alaska,/reports/team/Alaska/4,2,,/box/final/20220304/liu/akf/,/box/metrics.php?gd=91988,Friday
2022-03-05,Hockey East,,Vermont,/reports/team/Vermont/55,0,Connecticut,/reports/team/Connecticut/17,4,,/box/final/20220305/ver/con/,/box/metrics.php?gd=91303,Saturday
2022-03-05,Hockey East,,Boston College,/reports/team/Boston-College/9,4,Massachusetts,/reports/team/Massachusetts/27,3,,/box/final/20220305/bc_/uma/,/box/metrics.php?gd=91301,Saturday
2022-03-05,Hockey East,,New Hampshire,/reports/team/New-Hampshire/38,0,Mass.-Lowell,/reports/team/Mass-Lowell/26,1,,/box/final/20220305/unh/uml/,/box/metrics.php?gd=91304,Saturday
2022-03-05,Hockey East,,Northeastern,/reports/team/Northeastern/41,1,Merrimack,/reports/team/Merrimack/29,0,,/box/final/20220305/noe/mer/,/box/metrics.php?gd=91305,Saturday
2022-03-05,Hockey East,,Boston University,/reports/team/Boston-University/10,1,Maine,/reports/team/Maine/25,8,,/box/final/20220305/bu_/mne/,/box/metrics.php?gd=91302,Saturday
2022-03-05,ECAC Tournament,ECAC First Round,Princeton,/reports/team/Princeton/45,1,Union,/reports/team/Union/54,5,,/box/final/20220305/prn/uni/,/box/metrics.php?gd=92226,Saturday
2022-03-05,ECAC Tournament,ECAC First Round,Yale,/reports/team/Yale/59,1,Colgate,/reports/team/Colgate/15,5,,/box/final/20220305/yal/clg/,/box/metrics.php?gd=92222,Saturday
2022-03-05,ECAC Tournament,ECAC First Round,Brown,/reports/team/Brown/12,2,St. Lawrence,/reports/team/St-Lawrence/53,1,ot,/box/final/20220305/brn/stl/,/box/metrics.php?gd=92228,Saturday
2022-03-05,ECAC Tournament,ECAC First Round,Dartmouth,/reports/team/Dartmouth/19,2,Rensselaer,/reports/team/Rensselaer/48,3,,/box/final/20220305/dar/ren/,/box/metrics.php?gd=92224,Saturday
2022-03-05,CCHA Tournament,CCHA Quarterfinal,Northern Michigan,/reports/team/Northern-Michigan/42,2,Lake Superior,/reports/team/Lake-Superior/24,3,,/box/final/20220305/nmu/lss/,/box/metrics.php?gd=92210,Saturday
2022-03-05,CCHA Tournament,CCHA Quarterfinal,Ferris State,/reports/team/Ferris-State/21,2,Michigan Tech,/reports/team/Michigan-Tech/33,3,2ot,/box/final/20220305/fsu/mtu/,/box/metrics.php?gd=92206,Saturday
2022-03-05,CCHA Tournament,CCHA Quarterfinal,Bowling Green,/reports/team/Bowling-Green/11,2,Bemidji State,/reports/team/Bemidji-State/7,4,,/box/final/20220305/bgs/bmj/,/box/metrics.php?gd=92208,Saturday
2022-03-05,CCHA Tournament,CCHA Quarterfinal,St. Thomas,/reports/team/St-Thomas/63,2,Minnesota State,/reports/team/Minnesota-State/35,8,,/box/final/20220305/stt/mns/,/box/metrics.php?gd=92204,Saturday
2022-03-05,Big Ten Tournament,Big Ten Quarterfinal,Penn State,/reports/team/Penn-State/60,3,Ohio State,/reports/team/Ohio-State/44,2,,/box/final/20220305/psu/osu/,/box/metrics.php?gd=92220,Saturday
2022-03-05,Big Ten Tournament,Big Ten Quarterfinal,Wisconsin,/reports/team/Wisconsin/58,2,Notre Dame,/reports/team/Notre-Dame/43,3,,/box/final/20220305/wis/ndm/,/box/metrics.php?gd=92218,Saturday
2022-03-05,Big Ten Tournament,Big Ten Quarterfinal,Michigan State,/reports/team/Michigan-State/32,0,Michigan,/reports/team/Michigan/31,8,,/box/final/20220305/msu/mic/,/box/metrics.php?gd=92216,Saturday
2022-03-05,AHA Tournament,Atlantic Hockey First Round,Bentley,/reports/team/Bentley/8,4,Niagara,/reports/team/Niagara/39,1,,/box/final/20220305/ben/nia/,/box/metrics.php?gd=92214,Saturday
2022-03-05,AHA Tournament,Atlantic Hockey First Round,Holy Cross,/reports/team/Holy-Cross/23,1,Mercyhurst,/reports/team/Mercyhurst/28,2,,/box/final/20220305/hcr/mrc/,/box/metrics.php?gd=92212,Saturday
2022-03-05,NCHC,,Miami,/reports/team/Miami/30,0,Western Michigan,/reports/team/Western-Michigan/57,3,,/box/final/20220305/mia/wmu/,/box/metrics.php?gd=91482,Saturday
2022-03-05,NCHC,,North Dakota,/reports/team/North-Dakota/40,1,Omaha,/reports/team/Omaha/37,4,,/box/final/20220305/ndk/uno/,/box/metrics.php?gd=91442,Saturday
2022-03-05,NCHC,,St. Cloud State,/reports/team/St-Cloud-State/52,2,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,0,,/box/final/20220305/stc/mnd/,/box/metrics.php?gd=91397,Saturday
2022-03-05,NCHC,,Colorado College,/reports/team/Colorado-College/16,2,Denver,/reports/team/Denver/20,5,,/box/final/20220305/cc_/den/,/box/metrics.php?gd=91351,Saturday
2022-03-05,Non-Conference,,Long Island,/reports/team/Long-Island/62,1,Alaska,/reports/team/Alaska/4,5,,/box/final/20220305/liu/akf/,/box/metrics.php?gd=91989,Saturday
2022-03-06,ECAC Tournament,ECAC First Round,Brown,/reports/team/Brown/12,3,St. Lawrence,/reports/team/St-Lawrence/53,4,ot,/box/final/20220306/brn/stl/,/box/metrics.php?gd=92230,Sunday
2022-03-06,ECAC Tournament,ECAC First Round,Dartmouth,/reports/team/Dartmouth/19,3,Rensselaer,/reports/team/Rensselaer/48,5,,/box/final/20220306/dar/ren/,/box/metrics.php?gd=92229,Sunday
2022-03-06,Big Ten Tournament,Big Ten Quarterfinal,Wisconsin,/reports/team/Wisconsin/58,2,Notre Dame,/reports/team/Notre-Dame/43,4,,/box/final/20220306/wis/ndm/,/box/metrics.php?gd=92234,Sunday
2022-03-06,Big Ten Tournament,Big Ten Quarterfinal,Penn State,/reports/team/Penn-State/60,2,Ohio State,/reports/team/Ohio-State/44,1,,/box/final/20220306/psu/osu/,/box/metrics.php?gd=92233,Sunday
